e1,e2,lcs,cls,nw,anw,sw,lv,ap,slv,me,ja,jw,isub,req,sub,qgr
"taaable:Other_meats","dbpedia:Other_Minds","","-",-3.0,-3.0,14.0,-3.0,22.0,0.2727272727272727,0.21818181818181814,0.18181818181818177,0.10909090909090902,0.5072488487122633,1.0,0.4269158878504673,0.5882352941176471
"taaable:Other_meats","dbpedia:Other_ranks","","-",-4.0,-4.0,12.0,-4.0,22.0,0.36363636363636365,0.4545454545454546,0.18181818181818177,0.10909090909090902,0.5072488487122633,1.0,0.5777777777777777,0.5882352941176471
"taaable:Other_meats","dbpedia:Other_mccain","","-",-4.0,-4.0,14.0,-4.0,20.0,0.33333333333333326,0.36363636363636365,0.202020202020202,0.12121212121212122,0.41271855175615035,1.0,0.4663478780633592,0.6111111111111112
"taaable:Other_meats","dbpedia:Other_minds","","-",-3.0,-3.0,14.0,-3.0,22.0,0.2727272727272727,0.21818181818181814,0.18181818181818177,0.10909090909090902,0.3759727452035144,1.0,0.4269158878504673,0.5
"taaable:Other_meats","dbpedia:Other_Ranks","","-",-4.0,-4.0,12.0,-4.0,22.0,0.36363636363636365,0.4545454545454546,0.18181818181818177,0.10909090909090902,0.5072488487122633,1.0,0.5777777777777777,0.5882352941176471
"taaable:Other_meats","dbpedia:Other_Nations","","-",-5.0,-5.0,14.0,-5.0,25.0,0.3846153846153846,0.3090909090909091,0.1631701631701632,0.09790209790209792,0.5721617418351477,1.0,0.6454545454545455,0.5555555555555556
"taaable:Other_meats","dbpedia:Other_races","","-",-4.0,-4.0,12.0,-4.0,23.0,0.36363636363636365,0.4545454545454546,0.1582491582491583,0.094949494949495,0.5072488487122633,1.0,0.5777777777777777,0.5882352941176471
"taaable:Baton","dbpedia:Oaten","","-",-2.0,-2.0,5.0,-2.0,9.0,0.4,0.28,1.0,1.0,2.0,1.0,1.0,0.8
"taaable:Baton","category:Botany","","-",-3.0,-3.0,4.0,-3.0,12.0,0.5,0.16000000000000003,0.12222222222222212,0.10999999999999988,1.9,1.0,1.0,0.9166666666666666
"taaable:Baton","category:NATO","","-",-2.0,-2.0,6.0,-2.0,8.0,0.4,0.25,0.21666666666666667,0.21666666666666667,2.0,1.0,0.4552845528455285,1.0
"taaable:Baton","dbpedia:Wheaton","","-",-3.0,-3.0,8.0,-3.0,12.0,0.4285714285714286,0.19999999999999996,0.20952380952380956,0.20952380952380956,0.43822843822843827,1.0,0.43822843822843827,0.6
"taaable:Baton","category:Boating","","-",-3.0,-3.0,6.0,-3.0,11.0,0.4285714285714286,0.28,0.16190476190476188,0.14571428571428569,1.9,1.0,1.0,0.8333333333333334
"taaable:Baton","category:Bathing","","-",-3.0,-3.0,6.0,-3.0,11.0,0.4285714285714286,0.4,0.20952380952380956,0.14666666666666672,0.6047770700636943,1.0,0.6047770700636943,0.7272727272727273
"taaable:Baton","dbpedia:Gration","","-",-3.0,-3.0,7.0,-3.0,11.0,0.4285714285714286,0.48,0.20952380952380956,0.20952380952380956,2.0,1.0,1.0,0.7272727272727273
"taaable:Baton","category:Lebanon","","-",-3.0,-3.0,7.0,-3.0,13.0,0.4285714285714286,0.31999999999999995,0.2928571428571428,0.2928571428571428,2.0,1.0,1.0,0.8333333333333334
"taaable:Tequila","category:Sequels","","-",-3.0,-3.0,7.0,-3.0,13.0,0.4285714285714286,0.34285714285714286,0.2857142857142857,0.2857142857142857,0.9238514789175583,1.0,0.9238514789175583,0.8571428571428572
"taaable:Tequila","dbpedia:Quina","","-",-3.0,-3.0,7.0,-3.0,11.0,0.4285714285714286,0.31999999999999995,0.20952380952380956,0.20952380952380956,2.0,1.0,0.7547770700636942,0.8333333333333334
"taaable:Tequila","category:Equidae","","-",-3.0,-3.0,9.0,-3.0,12.0,0.4285714285714286,0.37142857142857144,0.19047619047619035,0.19047619047619035,0.9238514789175583,1.0,0.6398390342052314,0.8571428571428572
"taaable:Tequila","dbpedia:Quiloa","","-",-3.0,-3.0,9.0,-3.0,12.0,0.4285714285714286,0.23333333333333328,0.1507936507936508,0.1507936507936508,0.8509615384615384,1.0,0.5531547104580812,0.75
"taaable:Caribou_meat","category:Caribbean","","-",-5.0,-5.0,10.0,-5.0,20.0,0.41666666666666674,0.4444444444444444,0.2129629629629629,0.12777777777777777,0.6,1.0,0.5696629213483146,0.6470588235294117
"taaable:Tequila","dbpedia:Quica","","-",-3.0,-3.0,7.0,-3.0,11.0,0.4285714285714286,0.31999999999999995,0.20952380952380956,0.20952380952380956,2.0,1.0,0.7547770700636942,0.8333333333333334
"taaable:Grapenut","dbpedia:Graen","","-",-3.0,-3.0,9.0,-3.0,12.0,0.375,0.19999999999999996,0.125,0.08750000000000002,0.6516483516483517,1.0,0.6516483516483517,0.6363636363636364
"taaable:Food","category:Blood","","-",-2.0,-2.0,6.0,-2.0,10.0,0.4,0.25,0.21666666666666667,0.21666666666666667,0.4552845528455285,1.0,0.4552845528455285,0.625
"taaable:Food","category:Goods","","-",-2.0,-2.0,6.0,-2.0,9.0,0.4,0.25,0.21666666666666667,0.21666666666666667,0.4552845528455285,1.0,0.4552845528455285,0.7777777777777778
"taaable:Food","category:Seafood","","-",-3.0,-3.0,8.0,-3.0,14.0,0.4285714285714286,0.0,1.0,1.0,0.6184798807749627,1.0,0.2727272727272727,0.7
"taaable:Grapenut","dbpedia:Grapewin","","-",-3.0,-3.0,10.0,-3.0,14.0,0.375,0.375,0.16666666666666663,0.09999999999999998,0.3916666666666666,1.0,0.3916666666666666,0.6153846153846154
"taaable:Grapenut","dbpedia:Grainet","","-",-3.0,-3.0,7.0,-3.0,16.0,0.375,0.2571428571428571,0.1865079365079364,0.13055555555555542,0.801679389312977,1.0,0.801679389312977,0.6923076923076923
"taaable:Food","category:Wood","","-",-1.0,-1.0,6.0,-1.0,9.0,0.25,0.25,0.16666666666666663,0.16666666666666663,0.3306451612903226,1.0,0.3306451612903226,0.5714285714285714
"taaable:Grapenut","dbpedia:Granit","","-",-3.0,-3.0,7.0,-3.0,14.0,0.375,0.2666666666666667,0.18055555555555547,0.12638888888888877,0.7378378378378379,1.0,0.7378378378378379,0.6666666666666667
"taaable:Soft_water","category:Soft_matter","","-",-2.0,-2.0,16.0,-2.0,22.0,0.18181818181818188,0.36,0.09393939393939388,0.05636363636363628,0.2139471902505078,1.0,0.24312200956937802,0.3571428571428571
"taaable:Food","category:Foods","","-",-1.0,-1.0,8.0,-1.0,10.0,0.19999999999999996,0.0,0.06666666666666676,0.040000000000000036,0.06666666666666665,1.0,0.07777777777777783,0.4285714285714286
"taaable:Grapenut","dbpedia:Gradient","","-",-3.0,-3.0,9.0,-3.0,17.0,0.375,0.625,0.16666666666666663,0.11666666666666659,0.8514072847682119,1.0,0.8514072847682119,0.6153846153846154
"taaable:Grapenut","dbpedia:Grant","","-",-3.0,-3.0,7.0,-3.0,15.0,0.375,0.4,1.0,0.7,0.6516483516483517,1.0,0.6516483516483517,0.6363636363636364
"taaable:Poussin","category:Housing","","-",-3.0,-3.0,9.0,-3.0,14.0,0.4285714285714286,0.4285714285714286,0.19047619047619035,0.19047619047619035,0.9238514789175583,1.0,0.9238514789175583,0.6666666666666667
"taaable:Grapenut","dbpedia:Graping","","-",-3.0,-3.0,9.0,-3.0,13.0,0.375,0.19999999999999996,0.22023809523809523,0.13214285714285712,0.5219354838709678,1.0,0.5219354838709678,0.6923076923076923
"taaable:Poussin","category:Percussion","","-",-4.0,-4.0,9.0,-4.0,19.0,0.4,0.4285714285714286,0.18095238095238086,0.1628571428571428,0.7594894561598224,1.0,0.7594894561598224,0.6428571428571428
"taaable:Soft_water","category:Software","","-",-3.0,-3.0,12.0,-3.0,19.0,0.30000000000000004,0.32499999999999996,0.10833333333333339,0.06500000000000006,0.6594202898550724,1.0,0.2806372549019607,0.6666666666666667
"taaable:Poussin","dbpedia:Corsin","","-",-3.0,-3.0,6.0,-3.0,13.0,0.4285714285714286,0.5,0.25396825396825395,0.25396825396825395,0.8509615384615384,1.0,0.8509615384615384,0.75
"taaable:Poussin","category:Propulsion","","-",-4.0,-4.0,8.0,-4.0,21.0,0.4,0.5714285714285714,0.18095238095238086,0.1628571428571428,1.9,1.0,1.0,0.8125
"taaable:Poussin","category:Russia","","-",-3.0,-3.0,8.0,-3.0,11.0,0.4285714285714286,0.33333333333333337,0.25396825396825395,0.25396825396825395,0.5531547104580812,1.0,0.5531547104580812,0.75
"taaable:Poussin","category:Prussia","","-",-2.0,-2.0,9.0,-2.0,13.0,0.2857142857142857,0.37142857142857144,0.19047619047619035,0.17142857142857126,0.5969818913480884,1.0,0.5969818913480884,0.6666666666666667
"taaable:Rondele","category:Rolle","","-",-3.0,-3.0,5.0,-3.0,12.0,0.4285714285714286,0.56,0.2928571428571428,0.2342857142857142,1.8,1.0,1.0,0.6
"taaable:Rondele","dbpedia:Rolle","","-",-3.0,-3.0,5.0,-3.0,12.0,0.4285714285714286,0.56,0.2928571428571428,0.2342857142857142,1.8,1.0,1.0,0.6
"taaable:Mizuna","dbpedia:Millena","","-",-3.0,-3.0,5.0,-3.0,13.0,0.4285714285714286,0.5666666666666667,0.25396825396825395,0.20317460317460312,1.8,1.0,1.0,0.6363636363636364
"taaable:Rondele","dbpedia:Corndale","","-",-3.0,-3.0,8.0,-3.0,16.0,0.375,0.34285714285714286,0.2420634920634921,0.2420634920634921,2.0,1.0,1.0,0.7857142857142857
"taaable:Mizuna","category:Arizona","","-",-3.0,-3.0,7.0,-3.0,12.0,0.4285714285714286,0.23333333333333328,0.25396825396825395,0.25396825396825395,2.0,1.0,1.0,0.75
"taaable:Soy_sauce","dbpedia:Brown_Sauce","","-",-4.0,-4.0,12.0,-4.0,22.0,0.36363636363636365,0.33333333333333337,0.19528619528619517,0.19528619528619517,0.9779697624190065,1.0,0.6587301587301587,0.7777777777777778
"taaable:Soy_sauce","category:Brown_sauces","","-",-5.0,-5.0,12.0,-5.0,22.0,0.41666666666666674,0.33333333333333337,0.2129629629629629,0.2129629629629629,0.6208791208791209,1.0,0.7044534412955465,0.7222222222222222
"taaable:Soy_sauce","dbpedia:Brown_sauce","","-",-4.0,-4.0,12.0,-4.0,22.0,0.36363636363636365,0.33333333333333337,0.19528619528619517,0.19528619528619517,0.5773049645390071,1.0,0.6587301587301587,0.625
"taaable:Capon","dbpedia:Coron","","-",-2.0,-2.0,4.0,-2.0,10.0,0.4,0.4,0.2666666666666666,0.24,1.9,1.0,1.0,0.6666666666666667
"taaable:Capon","category:Japan","","-",-2.0,-2.0,5.0,-2.0,11.0,0.4,0.28,0.2666666666666666,0.2666666666666666,2.0,1.0,1.0,0.8
"taaable:Capon","dbpedia:Con","","-",-2.0,-2.0,4.0,-2.0,9.0,0.4,0.33333333333333337,1.0,0.9,1.9,1.0,1.0,0.5714285714285714
"taaable:Capon","category:Carbon","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.48,0.1777777777777777,0.14222222222222214,1.8,1.0,1.0,0.5555555555555556
"taaable:Stewing_chicken","dbpedia:Brown's_Chicken","","-",-6.0,-6.0,17.0,-6.0,33.0,0.4,0.4666666666666667,0.26868686868686875,0.26868686868686875,0.9846153846153847,1.0,0.7777777777777778,0.7692307692307692
"taaable:Capon","dbpedia:Cron","","-",-2.0,-2.0,4.0,-2.0,9.0,0.4,0.5,0.21666666666666667,0.19500000000000006,1.9,1.0,1.0,0.625
"taaable:Capon","category:Weapons","","-",-3.0,-3.0,8.0,-3.0,11.0,0.4285714285714286,0.19999999999999996,0.20952380952380956,0.20952380952380956,0.43822843822843827,1.0,0.43822843822843827,0.7272727272727273
"taaable:Capon","category:Camping","","-",-3.0,-3.0,6.0,-3.0,11.0,0.4285714285714286,0.48,0.20952380952380956,0.16761904761904767,1.8,1.0,1.0,0.8333333333333334
"taaable:Boar","category:Boats","","-",-2.0,-2.0,6.0,-2.0,6.0,0.4,0.25,0.21666666666666667,0.15166666666666662,0.3552845528455285,1.0,0.3552845528455285,0.625
"taaable:Chervil","dbpedia:Cornil","","-",-3.0,-3.0,5.0,-3.0,13.0,0.4285714285714286,0.5,0.25396825396825395,0.22857142857142854,1.9,1.0,1.0,0.75
"taaable:Chervil","dbpedia:Corvin","","-",-3.0,-3.0,6.0,-3.0,11.0,0.4285714285714286,0.4,0.25396825396825395,0.22857142857142854,0.7971153846153846,1.0,0.7971153846153846,0.75
"taaable:Chervil","dbpedia:Wild_chervil","","-",-5.0,-5.0,14.0,-5.0,20.0,0.41666666666666674,0.0,1.0,1.0,0.4546279491833032,1.0,0.2222222222222222,0.5714285714285714
"taaable:Semillon","dbpedia:Millen","","-",-3.0,-3.0,9.0,-3.0,15.0,0.375,0.06666666666666665,0.19444444444444453,0.19444444444444453,0.9092664092664093,1.0,0.6208791208791209,0.7692307692307692
"taaable:Semillon","dbpedia:Millot","","-",-3.0,-3.0,10.0,-3.0,12.0,0.375,0.16666666666666663,0.18055555555555547,0.18055555555555547,0.6208791208791209,1.0,0.36466165413533835,0.7692307692307692
"taaable:Pecan","category:Permian","","-",-3.0,-3.0,5.0,-3.0,12.0,0.4285714285714286,0.6,0.20952380952380956,0.16761904761904767,1.8,1.0,1.0,0.6
"taaable:Lemon_pepper","dbpedia:Popcorn_popper","","-",-6.0,-6.0,14.0,-6.0,28.0,0.4285714285714286,0.3666666666666667,0.37896825396825395,0.37896825396825395,0.6973875181422352,1.0,1.0,0.7
"taaable:Fruit_butter","category:Fruit_wines","","-",-5.0,-5.0,12.0,-5.0,21.0,0.41666666666666674,0.4545454545454546,0.26010101010101006,0.156060606060606,0.542058562555457,1.0,0.6142857142857143,0.6842105263157895
"taaable:Pear","category:Peace","","-",-2.0,-2.0,6.0,-2.0,8.0,0.4,0.25,0.21666666666666667,0.15166666666666662,0.3552845528455285,1.0,0.3552845528455285,0.625
"taaable:Fruit_butter","category:Fruit_dishes","","-",-5.0,-5.0,12.0,-5.0,22.0,0.41666666666666674,0.5,0.2777777777777777,0.16666666666666663,0.5777777777777777,1.0,0.6515970515970515,0.7
"taaable:Fruit_butter","category:Fruit_liqueurs","","-",-6.0,-6.0,12.0,-6.0,26.0,0.4285714285714286,0.5,0.20238095238095244,0.12142857142857144,0.635576923076923,1.0,0.7109022556390977,0.7272727272727273
"taaable:Pear","category:Years","","-",-2.0,-2.0,6.0,-2.0,8.0,0.4,0.25,0.21666666666666667,0.21666666666666667,0.4552845528455285,1.0,0.4552845528455285,0.7777777777777778
"taaable:Pear","category:Fear","","-",-1.0,-1.0,6.0,-1.0,8.0,0.25,0.25,0.16666666666666663,0.16666666666666663,0.3306451612903226,1.0,0.3306451612903226,0.5714285714285714
"taaable:Tortelloni","category:Storytelling","","-",-4.0,-4.0,14.0,-4.0,25.0,0.33333333333333326,0.43999999999999995,0.1537037037037038,0.1537037037037038,1.058898847631242,1.0,0.5130387540746106,0.8
"taaable:Kola_nut","category:Solanum","","-",-3.0,-3.0,9.0,-3.0,14.0,0.375,0.4285714285714286,0.22023809523809523,0.22023809523809523,0.981679389312977,1.0,0.38827838827838823,0.7857142857142857
"taaable:Tortelloni","category:Storytellers","","-",-5.0,-5.0,13.0,-5.0,23.0,0.41666666666666674,0.54,0.23888888888888893,0.23888888888888893,1.058898847631242,1.0,0.5130387540746106,0.8
"taaable:Kola_nut","dbpedia:Corn_nut","","-",-3.0,-3.0,8.0,-3.0,15.0,0.375,0.375,0.31666666666666676,0.31666666666666676,0.7777777777777778,1.0,0.9238514789175583,0.7142857142857143
"taaable:Kola_nut","dbpedia:Corn_Nut","","-",-3.0,-3.0,8.0,-3.0,15.0,0.375,0.375,0.31666666666666676,0.31666666666666676,2.0,1.0,0.9238514789175583,0.875
"taaable:Citron","dbpedia:Coron","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.28,0.1777777777777777,0.15999999999999992,0.6363636363636365,1.0,0.6363636363636365,0.5555555555555556
"taaable:Citron","dbpedia:Coyron","","-",-2.0,-2.0,6.0,-2.0,12.0,0.33333333333333326,0.33333333333333337,0.3055555555555557,0.27500000000000013,0.7277777777777779,1.0,0.7277777777777779,0.6
"taaable:Citron","dbpedia:Cron","","-",-2.0,-2.0,6.0,-2.0,11.0,0.33333333333333326,0.25,0.11111111111111116,0.10000000000000009,0.5070588235294118,1.0,0.5070588235294118,0.5
"taaable:Citron","category:Fiction","","-",-3.0,-3.0,6.0,-3.0,16.0,0.4285714285714286,0.6,0.21746031746031746,0.21746031746031746,2.0,1.0,1.0,0.8461538461538461
"taaable:Citron","dbpedia:Riceton","","-",-4.0,-4.0,6.0,-4.0,15.0,0.5714285714285714,0.4,0.10317460317460314,0.10317460317460314,2.0,1.0,1.0,0.8461538461538461
"taaable:Citron","dbpedia:Cortin","","-",-4.0,-4.0,2.0,-4.0,14.0,0.6666666666666666,0.6666666666666667,0.11111111111111116,0.10000000000000009,1.9,1.0,1.0,0.8333333333333334
"taaable:Citron","category:Citrus","","-",-2.0,-2.0,8.0,-2.0,9.0,0.33333333333333326,0.23333333333333328,0.22222222222222232,0.13333333333333341,0.33513513513513526,1.0,0.33513513513513526,0.6
"taaable:Citron","category:Nitrogen","","-",-3.0,-3.0,8.0,-3.0,13.0,0.375,0.33333333333333337,0.18055555555555547,0.18055555555555547,0.6208791208791209,1.0,0.6208791208791209,0.6666666666666667
"taaable:Citron","category:Iron","","-",-2.0,-2.0,7.0,-2.0,10.0,0.33333333333333326,0.25,0.11111111111111116,0.11111111111111116,0.5470588235294118,1.0,0.5470588235294118,0.6666666666666667
"taaable:Citron","dbpedia:Coiron","","-",-2.0,-2.0,8.0,-2.0,14.0,0.33333333333333326,0.33333333333333337,0.1777777777777777,0.15999999999999992,0.7277777777777779,1.0,0.7277777777777779,0.6
"taaable:Fresh_bacon","category:Brecon_Beacons","","-",-6.0,-6.0,12.0,-6.0,24.0,0.4285714285714286,0.6363636363636364,0.35876623376623373,0.35876623376623373,1.1542547425474254,1.0,1.0,0.8095238095238095
"taaable:Beer","category:Bees","","-",-1.0,-1.0,6.0,-1.0,7.0,0.25,0.25,0.16666666666666663,0.11666666666666659,0.25564516129032255,1.0,0.25564516129032255,0.5714285714285714
"taaable:Beer","dbpedia:Baler","","-",-2.0,-2.0,4.0,-2.0,11.0,0.4,0.5,0.21666666666666667,0.19500000000000006,1.9,1.0,1.0,0.625
"taaable:Rye","dbpedia:Ryme","","-",-1.0,-1.0,5.0,-1.0,7.0,0.25,0.33333333333333337,0.08333333333333337,0.06666666666666665,1.8,1.0,1.0,0.5
"taaable:Rye","dbpedia:Rhye","","-",-1.0,-1.0,5.0,-1.0,8.0,0.25,0.33333333333333337,0.08333333333333337,0.07500000000000007,1.9,1.0,1.0,0.5
"taaable:Rye","dbpedia:Ry","","-",-1.0,-1.0,4.0,-1.0,4.0,0.33333333333333326,0.0,0.11111111111111116,0.0888888888888889,1.8,1.0,1.0,0.6
"taaable:Rye","dbpedia:Ryze","","-",-1.0,-1.0,5.0,-1.0,7.0,0.25,0.33333333333333337,0.08333333333333337,0.06666666666666665,1.8,1.0,1.0,0.5
"taaable:Rye","dbpedia:Ryde","","-",-1.0,-1.0,5.0,-1.0,7.0,0.25,0.33333333333333337,0.08333333333333337,0.06666666666666665,1.8,1.0,1.0,0.5
"taaable:Beer","dbpedia:Bayer","","-",-2.0,-2.0,4.0,-2.0,11.0,0.4,0.5,0.21666666666666667,0.19500000000000006,1.9,1.0,1.0,0.625
"taaable:Rye","dbpedia:Barye","","-",-2.0,-2.0,6.0,-2.0,9.0,0.4,0.0,1.0,1.0,2.0,1.0,0.25,0.75
"taaable:Rye","dbpedia:Ryle","","-",-1.0,-1.0,5.0,-1.0,7.0,0.25,0.33333333333333337,0.08333333333333337,0.06666666666666665,1.8,1.0,1.0,0.5
"taaable:Beer","category:Beer","","-",0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"taaable:Rye","dbpedia:RYE","","-",0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.8571428571428572
"taaable:Rye","dbpedia:Rie","","-",-1.0,-1.0,3.0,-1.0,6.0,0.33333333333333326,0.5333333333333333,0.22222222222222232,0.20000000000000007,1.9,1.0,1.0,0.6666666666666667
"taaable:Rye","dbpedia:Ryse","","-",-1.0,-1.0,5.0,-1.0,7.0,0.25,0.33333333333333337,0.08333333333333337,0.06666666666666665,1.8,1.0,1.0,0.5
"taaable:Rye","dbpedia:Raye","","-",-1.0,-1.0,5.0,-1.0,8.0,0.25,0.33333333333333337,0.08333333333333337,0.07500000000000007,1.9,1.0,1.0,0.5
"taaable:Rye","dbpedia:Ryes","","-",-1.0,-1.0,6.0,-1.0,6.0,0.25,0.0,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.11428571428571432,0.5
"taaable:Rye","dbpedia:Roye","","-",-1.0,-1.0,5.0,-1.0,8.0,0.25,0.33333333333333337,0.08333333333333337,0.07500000000000007,1.9,1.0,1.0,0.5
"taaable:Rye","dbpedia:Ryeh","","-",-1.0,-1.0,6.0,-1.0,6.0,0.25,0.0,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.11428571428571432,0.5
"taaable:Rye","category:Eye","","-",-1.0,-1.0,4.0,-1.0,6.0,0.33333333333333326,0.33333333333333337,0.22222222222222232,0.22222222222222232,2.0,1.0,1.0,0.6666666666666667
"taaable:Rye","dbpedia:Ryen","","-",-1.0,-1.0,6.0,-1.0,6.0,0.25,0.0,0.08333333333333337,0.05833333333333335,0.09999999999999998,1.0,0.11428571428571432,0.5
"taaable:Elk_meat","dbpedia:Wheat_meat","","-",-4.0,-4.0,10.0,-4.0,22.0,0.4,0.375,0.32777777777777783,0.32777777777777783,0.6587301587301587,1.0,0.765017667844523,0.6153846153846154
"taaable:Naan","category:Japan","","-",-2.0,-2.0,5.0,-2.0,10.0,0.4,0.5,0.21666666666666667,0.21666666666666667,2.0,1.0,1.0,0.7777777777777778
"taaable:Grain_product","dbpedia:Grain_race","","-",-5.0,-5.0,13.0,-5.0,23.0,0.3846153846153846,0.33999999999999997,0.19487179487179473,0.1169230769230768,0.5291710546111028,1.0,0.6,0.6666666666666667
"taaable:Grain_product","category:Dairy_products","","-",-5.0,-5.0,18.0,-5.0,27.0,0.3571428571428572,0.3846153846153846,0.153013653013653,0.153013653013653,0.599223264184901,1.0,0.659941348973607,0.6190476190476191
"taaable:Grain_product","dbpedia:Grain_Fort","","-",-5.0,-5.0,12.0,-5.0,25.0,0.3846153846153846,0.4,0.17293447293447295,0.10376068376068381,0.5291710546111028,1.0,0.6,0.6111111111111112
"taaable:Naan","category:Canaan","","-",-2.0,-2.0,8.0,-2.0,13.0,0.33333333333333326,0.0,0.19444444444444453,0.19444444444444453,0.5470588235294118,1.0,0.19999999999999996,0.625
"taaable:Naan","dbpedia:Kasan","","-",-2.0,-2.0,5.0,-2.0,10.0,0.4,0.5,0.21666666666666667,0.21666666666666667,2.0,1.0,1.0,0.7777777777777778
"taaable:Grain_product","category:Maize_products","","-",-5.0,-5.0,18.0,-5.0,27.0,0.3571428571428572,0.3846153846153846,0.23882783882783887,0.23882783882783887,0.599223264184901,1.0,0.659941348973607,0.6190476190476191
